partner,arm,quality,started,completed,assessed,offered,accepted
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,True,True
CoreBooks,control,0.61,True,True,True,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,False,False,False,False
CoreBooks,control,0.61,True,True,True,True,False
CoreBooks,control,0.61,True,True,True,False,False
