business_id,month,credit_score,funding_granted (£),product_used,months_on_platform,sector,region,default_risk_category,created_at,is_churned,engagement_count
SME_0266,2024-08-01,563,0.0,True,24,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2024-09-01,590,0.0,True,25,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2024-10-01,609,0.0,True,26,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2024-11-01,624,0.0,False,27,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2024-12-01,599,0.0,True,28,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-01-01,581,0.0,True,29,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-02-01,602,0.0,True,30,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-03-01,627,0.0,False,31,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-04-01,621,0.0,True,32,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-05-01,622,0.0,True,33,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-06-01,638,2538.1,False,34,Healthcare,London,Low,2022-08-09,False,100
SME_0266,2025-07-01,646,0.0,True,35,Healthcare,London,Low,2022-08-09,False,100
SME_0267,2024-08-01,408,0.0,True,22,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2024-09-01,438,17280.47,True,23,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2024-10-01,412,8865.2,False,24,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2024-11-01,426,0.0,True,25,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2024-12-01,415,0.0,True,26,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-01-01,397,0.0,True,27,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-02-01,385,0.0,False,28,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-03-01,411,0.0,False,29,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-04-01,419,0.0,True,30,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-05-01,402,0.0,True,31,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-06-01,429,0.0,True,32,Technology,North West,Medium,2022-10-13,False,86
SME_0267,2025-07-01,413,0.0,False,33,Technology,North West,Medium,2022-10-13,False,86
SME_0268,2024-08-01,492,780.99,False,2,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2024-09-01,511,0.0,False,3,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2024-10-01,532,0.0,True,4,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2024-11-01,510,0.0,False,5,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2024-12-01,538,0.0,True,6,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-01-01,548,0.0,True,7,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-02-01,561,0.0,True,8,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-03-01,562,0.0,False,9,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-04-01,541,17292.8,True,10,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-05-01,553,0.0,True,11,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-06-01,547,3774.58,False,12,Technology,Scotland,Low,2024-06-14,False,96
SME_0268,2025-07-01,574,0.0,True,13,Technology,Scotland,Low,2024-06-14,False,96
SME_0269,2024-08-01,408,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2024-09-01,437,0.0,False,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2024-10-01,429,0.0,False,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2024-11-01,457,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2024-12-01,431,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-01-01,406,0.0,False,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-02-01,376,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-03-01,377,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-04-01,366,0.0,False,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-05-01,378,0.0,True,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-06-01,377,0.0,False,0,Services,Scotland,Medium,2025-06-03,False,100
SME_0269,2025-07-01,388,0.0,True,1,Services,Scotland,Medium,2025-06-03,False,100
SME_0270,2024-08-01,776,0.0,True,19,Technology,London,Medium,2023-01-02,False,119
SME_0270,2024-09-01,770,0.0,True,20,Technology,London,Medium,2023-01-02,False,119
SME_0270,2024-10-01,757,0.0,True,21,Technology,London,Medium,2023-01-02,False,119
SME_0270,2024-11-01,753,0.0,True,22,Technology,London,Medium,2023-01-02,False,119
SME_0270,2024-12-01,776,3458.75,True,23,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-01-01,746,0.0,True,24,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-02-01,724,0.0,True,25,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-03-01,733,24524.15,False,26,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-04-01,720,0.0,False,27,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-05-01,721,587.08,False,28,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-06-01,708,0.0,True,29,Technology,London,Medium,2023-01-02,False,119
SME_0270,2025-07-01,689,4245.85,True,30,Technology,London,Medium,2023-01-02,False,119
SME_0271,2024-08-01,805,24417.96,False,7,Services,South East,Medium,2024-01-17,False,97
SME_0271,2024-09-01,785,0.0,False,8,Services,South East,Medium,2024-01-17,False,97
SME_0271,2024-10-01,786,0.0,False,9,Services,South East,Medium,2024-01-17,False,97
SME_0271,2024-11-01,810,18978.91,False,10,Services,South East,Medium,2024-01-17,False,97
SME_0271,2024-12-01,814,0.0,True,11,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-01-01,815,0.0,True,12,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-02-01,818,0.0,True,13,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-03-01,798,0.0,True,14,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-04-01,805,24744.31,False,15,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-05-01,798,0.0,True,16,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-06-01,827,0.0,True,17,Services,South East,Medium,2024-01-17,False,97
SME_0271,2025-07-01,814,0.0,False,18,Services,South East,Medium,2024-01-17,False,97
SME_0272,2024-08-01,806,0.0,True,2,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2024-09-01,812,0.0,False,3,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2024-10-01,815,0.0,True,4,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2024-11-01,830,0.0,False,5,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2024-12-01,849,0.0,False,6,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-01-01,850,0.0,True,7,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-02-01,823,0.0,True,8,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-03-01,797,0.0,True,9,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-04-01,798,0.0,True,10,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-05-01,785,0.0,True,11,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-06-01,798,0.0,True,12,Manufacturing,North West,Low,2024-06-17,False,98
SME_0272,2025-07-01,794,0.0,True,13,Manufacturing,North West,Low,2024-06-17,False,98
SME_0273,2024-08-01,451,0.0,False,24,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2024-09-01,478,0.0,True,25,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2024-10-01,477,0.0,True,26,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2024-11-01,468,0.0,True,27,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2024-12-01,479,0.0,False,28,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-01-01,468,0.0,True,29,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-02-01,478,0.0,False,30,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-03-01,463,18858.19,True,31,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-04-01,436,15879.83,True,32,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-05-01,453,0.0,False,33,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-06-01,448,0.0,True,34,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0273,2025-07-01,425,0.0,True,35,Manufacturing,Midlands,High,2022-08-08,False,99
SME_0274,2024-08-01,438,2930.35,True,4,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2024-09-01,464,2373.21,False,5,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2024-10-01,437,0.0,False,6,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2024-11-01,431,0.0,True,7,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2024-12-01,450,0.0,False,8,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-01-01,430,0.0,False,9,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-02-01,437,0.0,True,10,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-03-01,409,9120.46,True,11,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-04-01,427,0.0,False,12,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-05-01,424,0.0,True,13,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-06-01,403,0.0,True,14,Manufacturing,London,Low,2024-04-20,False,95
SME_0274,2025-07-01,374,0.0,True,15,Manufacturing,London,Low,2024-04-20,False,95
SME_0275,2024-08-01,775,0.0,False,0,Services,South East,Medium,2024-11-24,False,91
SME_0275,2024-09-01,787,0.0,True,0,Services,South East,Medium,2024-11-24,False,91
SME_0275,2024-10-01,770,0.0,True,0,Services,South East,Medium,2024-11-24,False,91
SME_0275,2024-11-01,756,0.0,True,0,Services,South East,Medium,2024-11-24,False,91
SME_0275,2024-12-01,740,0.0,True,1,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-01-01,747,21638.0,True,2,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-02-01,717,0.0,True,3,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-03-01,697,0.0,True,4,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-04-01,703,0.0,True,5,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-05-01,721,0.0,True,6,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-06-01,710,0.0,False,7,Services,South East,Medium,2024-11-24,False,91
SME_0275,2025-07-01,738,0.0,True,8,Services,South East,Medium,2024-11-24,False,91
SME_0276,2024-08-01,378,0.0,True,16,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2024-09-01,380,0.0,True,17,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2024-10-01,377,0.0,False,18,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2024-11-01,381,0.0,True,19,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2024-12-01,369,0.0,True,20,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-01-01,367,0.0,False,21,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-02-01,358,16124.57,True,22,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-03-01,332,0.0,True,23,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-04-01,302,0.0,True,24,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-05-01,300,0.0,True,25,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-06-01,327,25644.38,False,26,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0276,2025-07-01,307,0.0,False,27,Healthcare,Scotland,Low,2023-04-07,False,88
SME_0277,2024-08-01,694,0.0,True,22,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2024-09-01,709,0.0,True,23,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2024-10-01,718,0.0,False,24,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2024-11-01,737,3004.99,True,25,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2024-12-01,717,0.0,True,26,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-01-01,699,0.0,True,27,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-02-01,694,0.0,False,28,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-03-01,721,966.22,False,29,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-04-01,733,19829.17,True,30,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-05-01,757,0.0,True,31,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-06-01,755,4171.18,True,32,Technology,Scotland,Medium,2022-10-13,False,106
SME_0277,2025-07-01,749,0.0,False,33,Technology,Scotland,Medium,2022-10-13,False,106
SME_0278,2024-08-01,349,0.0,True,14,Services,South East,Low,2023-06-24,False,107
SME_0278,2024-09-01,351,0.0,True,15,Services,South East,Low,2023-06-24,False,107
SME_0278,2024-10-01,321,0.0,True,16,Services,South East,Low,2023-06-24,False,107
SME_0278,2024-11-01,300,0.0,True,17,Services,South East,Low,2023-06-24,False,107
SME_0278,2024-12-01,300,0.0,False,18,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-01-01,322,0.0,True,19,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-02-01,309,24918.1,True,20,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-03-01,322,0.0,False,21,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-04-01,304,0.0,True,22,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-05-01,300,0.0,True,23,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-06-01,310,0.0,True,24,Services,South East,Low,2023-06-24,False,107
SME_0278,2025-07-01,326,0.0,True,25,Services,South East,Low,2023-06-24,False,107
SME_0279,2024-08-01,300,0.0,True,8,Technology,London,Low,2023-12-25,False,106
SME_0279,2024-09-01,322,0.0,True,9,Technology,London,Low,2023-12-25,False,106
SME_0279,2024-10-01,345,0.0,False,10,Technology,London,Low,2023-12-25,False,106
SME_0279,2024-11-01,372,0.0,False,11,Technology,London,Low,2023-12-25,False,106
SME_0279,2024-12-01,351,0.0,False,12,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-01-01,348,0.0,False,13,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-02-01,337,18945.5,True,14,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-03-01,310,0.0,True,15,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-04-01,308,0.0,True,16,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-05-01,300,0.0,True,17,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-06-01,305,0.0,True,18,Technology,London,Low,2023-12-25,False,106
SME_0279,2025-07-01,300,6980.96,False,19,Technology,London,Low,2023-12-25,False,106
SME_0280,2024-08-01,520,0.0,True,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2024-09-01,519,16455.93,False,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2024-10-01,544,4148.35,False,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2024-11-01,556,0.0,True,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2024-12-01,560,0.0,True,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-01-01,568,0.0,False,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-02-01,571,0.0,True,0,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-03-01,565,861.73,False,1,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-04-01,582,0.0,True,2,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-05-01,606,5131.4,False,3,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-06-01,618,1837.1,False,4,Technology,Scotland,Medium,2025-02-15,False,114
SME_0280,2025-07-01,594,27856.98,True,5,Technology,Scotland,Medium,2025-02-15,False,114
SME_0281,2024-08-01,733,0.0,True,9,Retail,London,Low,2023-11-19,False,96
SME_0281,2024-09-01,712,0.0,False,10,Retail,London,Low,2023-11-19,False,96
SME_0281,2024-10-01,709,0.0,True,11,Retail,London,Low,2023-11-19,False,96
SME_0281,2024-11-01,685,0.0,True,12,Retail,London,Low,2023-11-19,False,96
SME_0281,2024-12-01,660,0.0,True,13,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-01-01,662,0.0,True,14,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-02-01,657,0.0,True,15,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-03-01,668,0.0,False,16,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-04-01,645,19063.11,True,17,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-05-01,616,0.0,True,18,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-06-01,639,0.0,False,19,Retail,London,Low,2023-11-19,False,96
SME_0281,2025-07-01,628,0.0,False,20,Retail,London,Low,2023-11-19,False,96
SME_0282,2024-08-01,342,0.0,True,13,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2024-09-01,312,0.0,False,14,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2024-10-01,330,0.0,True,15,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2024-11-01,302,2460.0,True,16,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2024-12-01,300,0.0,True,17,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-01-01,307,18292.42,False,18,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-02-01,300,0.0,True,19,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-03-01,328,0.0,True,20,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-04-01,322,0.0,False,21,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-05-01,351,0.0,False,22,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-06-01,324,0.0,True,23,Healthcare,South East,High,2023-07-01,False,95
SME_0282,2025-07-01,347,0.0,True,24,Healthcare,South East,High,2023-07-01,False,95
SME_0283,2024-08-01,408,0.0,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2024-09-01,414,0.0,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2024-10-01,399,0.0,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2024-11-01,400,0.0,False,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2024-12-01,410,24794.61,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-01-01,390,0.0,False,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-02-01,367,0.0,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-03-01,373,17107.5,False,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-04-01,346,0.0,False,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-05-01,364,6009.55,False,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-06-01,356,2021.34,True,0,Services,South East,Low,2025-06-03,False,110
SME_0283,2025-07-01,368,0.0,True,1,Services,South East,Low,2025-06-03,False,110
SME_0284,2024-08-01,657,0.0,True,3,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2024-09-01,661,0.0,False,4,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2024-10-01,684,0.0,False,5,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2024-11-01,696,0.0,True,6,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2024-12-01,717,0.0,False,7,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-01-01,735,0.0,False,8,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-02-01,729,0.0,True,9,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-03-01,752,0.0,False,10,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-04-01,765,0.0,True,11,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-05-01,784,0.0,True,12,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-06-01,762,0.0,True,13,Manufacturing,North West,Low,2024-05-02,False,92
SME_0284,2025-07-01,756,6024.59,True,14,Manufacturing,North West,Low,2024-05-02,False,92
SME_0285,2024-08-01,631,0.0,True,20,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2024-09-01,637,0.0,True,21,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2024-10-01,645,0.0,False,22,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2024-11-01,675,0.0,False,23,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2024-12-01,655,0.0,True,24,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-01-01,654,0.0,True,25,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-02-01,632,0.0,False,26,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-03-01,605,0.0,True,27,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-04-01,619,27856.83,True,28,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-05-01,624,0.0,False,29,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-06-01,607,0.0,True,30,Technology,Scotland,Low,2022-12-20,False,100
SME_0285,2025-07-01,616,0.0,True,31,Technology,Scotland,Low,2022-12-20,False,100
SME_0286,2024-08-01,413,24392.98,False,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2024-09-01,393,5931.88,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2024-10-01,415,0.0,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2024-11-01,414,0.0,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2024-12-01,413,19467.8,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-01-01,404,0.0,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-02-01,422,0.0,False,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-03-01,445,0.0,True,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-04-01,417,0.0,False,0,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-05-01,393,0.0,True,1,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-06-01,412,24151.3,True,2,Healthcare,North West,Medium,2025-04-18,False,99
SME_0286,2025-07-01,399,0.0,False,3,Healthcare,North West,Medium,2025-04-18,False,99
SME_0287,2024-08-01,742,0.0,True,17,Technology,London,Low,2023-03-13,False,106
SME_0287,2024-09-01,736,0.0,True,18,Technology,London,Low,2023-03-13,False,106
SME_0287,2024-10-01,739,0.0,True,19,Technology,London,Low,2023-03-13,False,106
SME_0287,2024-11-01,724,0.0,True,20,Technology,London,Low,2023-03-13,False,106
SME_0287,2024-12-01,706,0.0,True,21,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-01-01,715,0.0,True,22,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-02-01,721,0.0,False,23,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-03-01,744,0.0,False,24,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-04-01,737,0.0,True,25,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-05-01,738,0.0,True,26,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-06-01,709,0.0,True,27,Technology,London,Low,2023-03-13,False,106
SME_0287,2025-07-01,688,0.0,True,28,Technology,London,Low,2023-03-13,False,106
SME_0288,2024-08-01,430,0.0,True,3,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2024-09-01,457,26554.03,True,4,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2024-10-01,486,0.0,True,5,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2024-11-01,506,0.0,False,6,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2024-12-01,491,0.0,True,7,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-01-01,470,0.0,False,8,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-02-01,479,0.0,False,9,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-03-01,472,0.0,True,10,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-04-01,483,0.0,True,11,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-05-01,513,23497.49,False,12,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-06-01,519,0.0,True,13,Technology,Scotland,Low,2024-05-31,False,102
SME_0288,2025-07-01,500,11984.05,False,14,Technology,Scotland,Low,2024-05-31,False,102
SME_0289,2024-08-01,507,11168.93,True,12,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2024-09-01,500,0.0,True,13,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2024-10-01,495,0.0,True,14,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2024-11-01,467,0.0,True,15,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2024-12-01,441,0.0,True,16,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-01-01,464,10341.22,True,17,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-02-01,456,0.0,False,18,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-03-01,437,0.0,False,19,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-04-01,441,0.0,True,20,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-05-01,432,0.0,True,21,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-06-01,403,0.0,True,22,Retail,Midlands,Low,2023-08-05,False,94
SME_0289,2025-07-01,393,0.0,True,23,Retail,Midlands,Low,2023-08-05,False,94
SME_0290,2024-08-01,611,0.0,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2024-09-01,619,0.0,False,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2024-10-01,624,0.0,False,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2024-11-01,646,0.0,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2024-12-01,631,19390.4,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-01-01,648,19839.27,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-02-01,633,0.0,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-03-01,610,0.0,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-04-01,612,26841.91,True,0,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-05-01,598,0.0,False,1,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-06-01,618,0.0,True,2,Technology,Scotland,Medium,2025-04-30,False,103
SME_0290,2025-07-01,609,0.0,False,3,Technology,Scotland,Medium,2025-04-30,False,103
SME_0291,2024-08-01,702,0.0,True,16,Technology,South East,Low,2023-04-11,False,91
SME_0291,2024-09-01,716,0.0,True,17,Technology,South East,Low,2023-04-11,False,91
SME_0291,2024-10-01,744,0.0,True,18,Technology,South East,Low,2023-04-11,False,91
SME_0291,2024-11-01,729,0.0,True,19,Technology,South East,Low,2023-04-11,False,91
SME_0291,2024-12-01,727,20623.27,True,20,Technology,South East,Low,2023-04-11,False,91
